Time,X-ray (ID 01) / Impulse Imp,X-ray (ID 01) / Voltage U,X-ray (ID 01) / Current I,X-ray (ID 01) / Detector angle ? _d,X-ray (ID 01) / Crystal angle ? _c
t/s,Imp/# / s,U/kV,I/mA,? _d/°,? _c/°
,,,,,
0,12,25,1,12,6
60,23,25,1,14,7
120,204,25,1,16,8
180,335,25,1,18,9
240,433,25,1,20,10
300,515,25,1,22,11
360,487,25,1,24,12
420,479,25,1,26,13
480,326,25,1,28,14
540,295,25,1,30,15
600,265,25,1,32,16
